dataset,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
adult,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,8.357782349644918,7.311555941193236,
adult,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,7.0398346208978495,6.011977160402438,
adult,13,3,covariate_shift,r1_all_mutable,learned_alpha,Female,1.0,0.0,1.1986319943262074,-0.0015766631487967241,1.0
adult,13,3,covariate_shift,r1_all_mutable,learned_alpha,Male,1.0,0.0,1.1324081822695977,0.07622105515831727,0.8484848484848485
adult,13,3,covariate_shift,r1_all_mutable,learned_router,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,learned_router,Male,1.0,0.0,5.058687182649083,3.902051193571741,0.06060606060606061
adult,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,4.983937611304367,3.8194170963562186,0.09090909090909091
adult,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,5.087350754126621,3.935745467067799,0.030303030303030304
adult,13,3,covariate_shift,r1_all_mutable,nn_positive_train,Female,1.0,0.0,7.501937281620857,6.195927457016996,
adult,13,3,covariate_shift,r1_all_mutable,nn_positive_train,Male,1.0,0.0,6.7851153696311854,5.61317212459925,
adult,13,3,covariate_shift,r1_all_mutable,projection_only,Female,0.0,0.0,0.5000000000000001,998.8480718881617,0.0
adult,13,3,covariate_shift,r1_all_mutable,projection_only,Male,0.21212121212121213,0.0,0.5294582461216224,786.9526208290263,0.15151515151515152
adult,13,3,covariate_shift,r1_all_mutable,rule_router,Female,0.0,0.0,0.5000000000000001,998.8480718881617,0.0
adult,13,3,covariate_shift,r1_all_mutable,rule_router,Male,0.21212121212121213,0.0,0.5294582461216224,786.9526208290263,0.15151515151515152
adult,13,3,covariate_shift,r1_all_mutable,safe_router,Female,0.0,1.0,,0.8348039506077157,0.0
adult,13,3,covariate_shift,r1_all_mutable,safe_router,Male,0.12121212121212122,0.8787878787878788,0.4525254416803927,0.7975232590438739,0.09090909090909091
adult,13,3,covariate_shift,r1_all_mutable,utility_router,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router,Male,1.0,0.0,5.141176504905655,3.992845283102089,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,Male,1.0,0.0,5.141176504905655,3.992845283102089,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,5.141176504905655,3.992845283102089,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,Female,1.0,0.0,5.751452961215643,4.46933567617349,0.0
adult,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,5.141176504905655,3.992845283102089,0.030303030303030304
adult,13,3,covariate_shift,r2_realistic,fixed_blend,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,fixed_blend,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,knn_mean_k5,Female,1.0,0.0,6.18549392218737,4.396204930193337,
adult,13,3,covariate_shift,r2_realistic,knn_mean_k5,Male,1.0,0.0,5.665046163461273,3.4781503185902674,
adult,13,3,covariate_shift,r2_realistic,learned_alpha,Female,1.0,0.0,2.0406132332402276,0.1844656504596414,0.8275862068965517
adult,13,3,covariate_shift,r2_realistic,learned_alpha,Male,0.9696969696969697,0.0,2.2524290424106908,30.368454074950932,0.42424242424242425
adult,13,3,covariate_shift,r2_realistic,learned_router,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,learned_router,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,learned_router_no_shift,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,learned_router_no_shift,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,nn_positive_train,Female,1.0,0.0,6.0979911446181525,4.305969856740869,
adult,13,3,covariate_shift,r2_realistic,nn_positive_train,Male,0.8484848484848485,0.0,5.426882586284643,154.76207884070814,
adult,13,3,covariate_shift,r2_realistic,projection_only,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,projection_only,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,rule_router,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,rule_router,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,safe_router,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,safe_router,Male,0.8787878787878788,0.12121212121212122,2.0,-0.2647422330729307,1.0
adult,13,3,covariate_shift,r2_realistic,utility_router,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,utility_router,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,utility_router_guarded,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,utility_router_guarded,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,covariate_shift,r2_realistic,utility_router_no_shift,Female,1.0,0.0,2.0,0.0,1.0
adult,13,3,covariate_shift,r2_realistic,utility_router_no_shift,Male,0.9696969696969697,0.0,2.1818181818181817,30.152394329609407,0.9696969696969697
adult,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,Male,1.0,0.0,6.416996039636032,5.205348422366939,0.09090909090909091
adult,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,Male,0.9090909090909091,0.0,6.7971190731747235,96.5314099953333,0.09090909090909091
adult,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,8.907133215928521,7.6918412996844525,
adult,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,9.495393941239989,8.541451076650766,
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,Female,1.0,0.0,1.2875695823045377,-0.0033939853905326518,1.0
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,Male,1.0,0.0,1.353645195068,0.17956258998320726,0.8181818181818182
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router,Male,1.0,0.0,6.1654841371996225,4.930144168264115,0.06060606060606061
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,6.1654841371996225,4.930144168264115,0.06060606060606061
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,6.267528553217137,5.043625758364911,0.030303030303030304
adult,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,Female,1.0,0.0,8.409270426719013,7.004799566155594,
adult,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,Male,1.0,0.0,8.886339348859089,7.686988009658578,
adult,13,3,exemplar_mismatch,r1_all_mutable,projection_only,Female,0.0,0.0,0.5000000000000001,998.8017306612734,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,projection_only,Male,0.21212121212121213,0.0,0.5294582461216224,786.8245021517787,0.12121212121212122
adult,13,3,exemplar_mismatch,r1_all_mutable,rule_router,Female,0.0,0.0,0.5000000000000001,998.8017306612734,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,rule_router,Male,0.21212121212121213,0.0,0.5294582461216224,786.8245021517787,0.12121212121212122
adult,13,3,exemplar_mismatch,r1_all_mutable,safe_router,Female,0.0,1.0,,0.812952287980458,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,safe_router,Male,0.15151515151515152,0.8484848484848485,0.4620203533443141,0.6141740488658215,0.09090909090909091
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router,Male,1.0,0.0,6.416996039636032,5.205348422366939,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,Male,1.0,0.0,6.416996039636032,5.205348422366939,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,6.416996039636032,5.205348422366939,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,Female,1.0,0.0,6.4319528200392595,5.0615360888269265,0.0
adult,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,6.416996039636032,5.205348422366939,0.030303030303030304
adult,13,3,exemplar_mismatch,r2_realistic,fixed_blend,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,fixed_blend,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.655453815311245,3.8382414768604396,
adult,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,Male,1.0,0.0,6.081918042758656,-26.161093134850315,
adult,13,3,exemplar_mismatch,r2_realistic,learned_alpha,Female,1.0,0.0,2.04915171071714,0.08644944341592636,0.3448275862068966
adult,13,3,exemplar_mismatch,r2_realistic,learned_alpha,Male,0.9696969696969697,0.0,2.2443234460268595,0.09307771924681212,0.15151515151515152
adult,13,3,exemplar_mismatch,r2_realistic,learned_router,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,learned_router,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,Female,1.0,0.0,5.356749880456407,3.5117667128085945,
adult,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,Male,0.8181818181818182,0.0,5.260521512342083,154.75053198982653,
adult,13,3,exemplar_mismatch,r2_realistic,projection_only,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,projection_only,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,rule_router,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,rule_router,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,safe_router,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,safe_router,Male,0.8787878787878788,0.12121212121212122,2.0,-30.414903567151637,0.48484848484848486
adult,13,3,exemplar_mismatch,r2_realistic,utility_router,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,utility_router,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,Female,1.0,0.0,2.0,0.0,0.5517241379310345
adult,13,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.45454545454545453
adult,13,3,in_domain,r1_all_mutable,fixed_blend,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,fixed_blend,Male,1.0,0.0,4.356125243051487,3.271105408746303,0.06060606060606061
adult,13,3,in_domain,r1_all_mutable,fixed_blend_no_repair,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,fixed_blend_no_repair,Male,0.9393939393939394,0.0,4.415232062974786,63.93901680896177,0.06060606060606061
adult,13,3,in_domain,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,7.428857602212705,6.570665961867079,
adult,13,3,in_domain,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,6.223472230525955,5.285378608464208,
adult,13,3,in_domain,r1_all_mutable,learned_alpha,Female,1.0,0.0,1.1033948858351739,-0.002006818555812559,1.0
adult,13,3,in_domain,r1_all_mutable,learned_alpha,Male,1.0,0.0,1.045498371298378,0.05243830084463917,0.8181818181818182
adult,13,3,in_domain,r1_all_mutable,learned_router,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,learned_router,Male,1.0,0.0,4.277326747220455,3.185762076143114,0.09090909090909091
adult,13,3,in_domain,r1_all_mutable,learned_router_no_geometry,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,4.182960671044857,3.087397798847856,0.09090909090909091
adult,13,3,in_domain,r1_all_mutable,learned_router_no_shift,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,4.230155430218689,3.139309090408473,0.06060606060606061
adult,13,3,in_domain,r1_all_mutable,nn_positive_train,Female,1.0,0.0,6.553925870707331,5.370950281957876,
adult,13,3,in_domain,r1_all_mutable,nn_positive_train,Male,1.0,0.0,5.71049000192584,4.593065233756575,
adult,13,3,in_domain,r1_all_mutable,projection_only,Female,0.0,0.0,0.5000000000000001,999.0667886021781,0.0
adult,13,3,in_domain,r1_all_mutable,projection_only,Male,0.21212121212121213,0.0,0.5294582461216224,787.1535597352904,0.12121212121212122
adult,13,3,in_domain,r1_all_mutable,rule_router,Female,0.0,0.0,0.5000000000000001,999.0667886021781,0.0
adult,13,3,in_domain,r1_all_mutable,rule_router,Male,0.21212121212121213,0.0,0.5294582461216224,787.1535597352904,0.12121212121212122
adult,13,3,in_domain,r1_all_mutable,safe_router,Female,0.0,1.0,,1.078010228885235,0.0
adult,13,3,in_domain,r1_all_mutable,safe_router,Male,0.15151515151515152,0.8484848484848485,0.4620203533443141,0.9432316323775637,0.09090909090909091
adult,13,3,in_domain,r1_all_mutable,utility_router,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router,Male,1.0,0.0,4.356125243051487,3.271105408746303,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router_guarded,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router_guarded,Male,1.0,0.0,4.356125243051487,3.271105408746303,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router_no_geometry,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,4.324521506394286,3.237673367703731,0.06060606060606061
adult,13,3,in_domain,r1_all_mutable,utility_router_no_shift,Female,1.0,0.0,5.040444403030498,3.874878436386354,0.0
adult,13,3,in_domain,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,4.33188606786014,3.244834265910813,0.06060606060606061
adult,13,3,in_domain,r2_realistic,fixed_blend,Female,1.0,0.0,2.0,0.0,0.7586206896551724
adult,13,3,in_domain,r2_realistic,fixed_blend,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.6666666666666666
adult,13,3,in_domain,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,2.0,0.0,0.7586206896551724
adult,13,3,in_domain,r2_realistic,fixed_blend_no_repair,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.6666666666666666
adult,13,3,in_domain,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.714602132146654,3.883612003103273,
adult,13,3,in_domain,r2_realistic,knn_mean_k5,Male,1.0,0.0,4.95821990944533,-27.477924158590966,
adult,13,3,in_domain,r2_realistic,learned_alpha,Female,1.0,0.0,2.0327711632767773,0.07693507506674319,0.3448275862068966
adult,13,3,in_domain,r2_realistic,learned_alpha,Male,0.9696969696969697,0.0,2.2260748654808875,0.09028816368757028,0.2727272727272727
adult,13,3,in_domain,r2_realistic,learned_router,Female,1.0,0.0,2.0,0.0,0.7586206896551724
adult,13,3,in_domain,r2_realistic,learned_router,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.6666666666666666
adult,13,3,in_domain,r2_realistic,learned_router_no_geometry,Female,1.0,0.0,2.0,0.0,0.7586206896551724
adult,13,3,in_domain,r2_realistic,learned_router_no_geometry,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.6666666666666666
adult,13,3,in_domain,r2_realistic,learned_router_no_shift,Female,1.0,0.0,2.0,0.0,0.7586206896551724
adult,13,3,in_domain,r2_realistic,learned_router_no_shift,Male,0.9696969696969697,0.0,2.1818181818181817,0.0,0.6666666666666666
